17	0	repo/.photo-org/trash/group-17/IMG_1169.JPG	12942522	2880	3840
17	0	repo/.photo-org/trash/group-17/defaultimg_1168-2.jpg	73393	400	533
17	0	repo/.photo-org/trash/group-17/defaultimg_1169.jpg	72168	400	533
18	1	repo/2017/06/07/806a6e1eb7c1d771c5771d84ae4be2b7.jpg	194053	1280	960
18	0	repo/.photo-org/trash/group-18/default806a6e1eb7c1d771c5771d84ae4be2b7.jpg	61403	533	400
19	1	repo/2022/03/26/IMHX6574.JPEG	24261	500	636
19	0	repo/.photo-org/trash/group-19/defaultimhx6574.jpeg	27595	400	508
20	1	repo/.photo-org/trash/group-21/8406ccc7e8c4dee4487e2500655132e4.jpg	287907	960	1280
20	0	repo/.photo-org/trash/group-20/99d827b4d60c3936f460d68c3fde9731.jpg	286221	960	1280
20	0	repo/.photo-org/trash/group-20/12db50da65981229dbeed2ad5fd6368e.jpg	279901	960	1280
20	0	repo/2017/06/07/7d163f37233b984bb7138ec26880c792.jpg	278837	960	1280
20	0	repo/.photo-org/trash/group-20/b782f19f72f600eb34aad53cf1f4779a.jpg	276049	960	1280
20	0	repo/.photo-org/trash/group-20/default8406ccc7e8c4dee4487e2500655132e4.jpg	91036	400	533
20	0	repo/.photo-org/trash/group-20/default99d827b4d60c3936f460d68c3fde9731.jpg	90342	400	533
20	0	repo/.photo-org/trash/group-20/default12db50da65981229dbeed2ad5fd6368e.jpg	89433	400	533
20	0	repo/.photo-org/trash/group-20/defaultb782f19f72f600eb34aad53cf1f4779a.jpg	89258	400	533
20	0	repo/.photo-org/trash/group-20/default7d163f37233b984bb7138ec26880c792.jpg	88924	400	533
21	1	repo/2022/03/26/4f1d29400fb31bf20efc8bef6abf2eb7.jpg	145327	960	1280
21	0	repo/.photo-org/trash/group-21/4f1d29400fb31bf20efc8bef6abf2eb7.jpg	144259	960	1280
21	0	repo/.photo-org/trash/group-21/default4f1d29400fb31bf20efc8bef6abf2eb7.jpg	80449	400	533
22	1	repo/2013/11/09/IMG_7180.JPG	5913133	5184	3456
22	0	repo/.photo-org/trash/group-22/IMG_7179.JPG	5892889	5184	3456
22	0	repo/.photo-org/trash/group-22/defaultimg_7179.jpg	70565	600	400
22	0	repo/.photo-org/trash/group-22/defaultimg_7180.jpg	70057	600	400
